dim_0,air_temperature,barometric_pressure,driver_timestamp,eastward_wind_velocity,longwave_irradiance,northward_wind_velocity,pkt_format_id,pkt_version,port_timestamp,precipitation,preferred_timestamp,quality_flag,relative_humidity,sea_surface_conductivity,sea_surface_temperature,shortwave_irradiance,stream_name
152,6.988,985.78,3722267189.78,9.27,263.0,-0.75,JSON_Data,1,3702335796.38,51.06,port_timestamp,ok,68.428,3.5041,7.682,2.4,metbk_a_dcl_instrument
153,6.973,985.57,3722267189.78,8.39,262.2,-0.51,JSON_Data,1,3702335860.61,51.33,port_timestamp,ok,68.132,3.5041,7.681,2.3,metbk_a_dcl_instrument
154,6.958,985.78,3722267189.78,9.47,261.3,1.23,JSON_Data,1,3702335925.06,51.01,port_timestamp,ok,67.456,3.5044,7.687,2.2,metbk_a_dcl_instrument
155,6.973,985.64,3722267189.78,9.25,261.5,-0.3,JSON_Data,1,3702335989.4,51.25,port_timestamp,ok,68.838,3.5043,7.684,2.1,metbk_a_dcl_instrument
156,6.981,985.71,3722267189.78,8.83,261.5,-0.4,JSON_Data,1,3702336022.7,51.91,port_timestamp,ok,69.21,3.5041,7.683,2.1,metbk_a_dcl_instrument
157,7.018,985.64,3722267189.78,9.01,261.5,-0.98,JSON_Data,1,3702336087.36,51.37,port_timestamp,ok,70.37,3.504,7.679,2.0,metbk_a_dcl_instrument
158,6.951,985.43,3722267189.78,9.86,261.0,-0.34,JSON_Data,1,3702336151.6,51.52,port_timestamp,ok,68.724,3.5042,7.682,2.1,metbk_a_dcl_instrument
159,6.981,985.92,3722267189.78,9.66,260.5,0.19,JSON_Data,1,3702336215.86,51.25,port_timestamp,ok,69.43,3.5042,7.684,2.1,metbk_a_dcl_instrument
160,7.041,985.5,3722267189.78,8.73,260.9,-0.74,JSON_Data,1,3702336280.24,51.22,port_timestamp,ok,71.5,3.5041,7.681,2.0,metbk_a_dcl_instrument
161,6.988,985.71,3722267189.78,7.87,259.3,-1.48,JSON_Data,1,3702336344.47,51.2,port_timestamp,ok,70.932,3.5039,7.593,2.0,metbk_a_dcl_instrument
162,6.988,985.57,3722267189.78,8.96,259.8,-0.73,JSON_Data,1,3702336408.74,51.26,port_timestamp,ok,70.833,3.5039,7.774,1.9,metbk_a_dcl_instrument
163,6.966,985.5,3722267189.78,8.78,259.4,-0.3,JSON_Data,1,3702336442.7,51.51,port_timestamp,ok,70.56,3.5038,7.71,1.8,metbk_a_dcl_instrument
164,7.063,985.85,3722267189.78,8.14,258.9,-1.31,JSON_Data,1,3702336507.11,51.3,port_timestamp,ok,72.371,3.5038,7.675,1.8,metbk_a_dcl_instrument
165,7.048,985.85,3722267189.78,7.89,259.6,-0.31,JSON_Data,1,3702336571.51,51.18,port_timestamp,ok,73.242,3.504,7.678,1.9,metbk_a_dcl_instrument
166,7.033,985.64,3722267189.78,6.94,259.3,-0.57,JSON_Data,1,3702336635.73,51.16,port_timestamp,ok,73.174,3.5038,7.679,1.7,metbk_a_dcl_instrument
167,7.041,985.92,3722267189.78,7.8,259.0,-1.35,JSON_Data,1,3702336700.01,51.08,port_timestamp,ok,74.225,3.5038,7.679,1.7,metbk_a_dcl_instrument
168,6.935,985.57,3722267189.78,8.11,259.7,-1.09,JSON_Data,1,3702336764.25,51.18,port_timestamp,ok,73.068,3.504,7.68,1.7,metbk_a_dcl_instrument
169,6.958,985.64,3722267189.78,7.97,259.8,-2.91,JSON_Data,1,3702336828.47,51.09,port_timestamp,ok,74.014,3.5038,7.681,1.7,metbk_a_dcl_instrument
170,6.988,985.85,3722267189.78,7.46,259.9,-1.55,JSON_Data,1,3702336862.69,51.1,port_timestamp,ok,74.286,3.5038,7.679,1.5,metbk_a_dcl_instrument
171,6.951,985.64,3722267189.78,8.46,260.0,-1.89,JSON_Data,1,3702336927.06,51.0,port_timestamp,ok,74.83,3.5036,7.676,1.8,metbk_a_dcl_instrument
172,6.958,985.36,3722267189.78,8.11,260.0,-0.87,JSON_Data,1,3702336991.31,51.34,port_timestamp,ok,74.913,3.5035,7.674,1.7,metbk_a_dcl_instrument
173,6.951,985.23,3722267189.78,8.36,260.3,-1.72,JSON_Data,1,3702337055.59,50.91,port_timestamp,ok,74.807,3.5036,7.676,1.6,metbk_a_dcl_instrument
174,6.913,985.57,3722267189.78,8.0,261.8,-2.4,JSON_Data,1,3702337119.85,51.21,port_timestamp,ok,74.981,3.5038,7.679,1.7,metbk_a_dcl_instrument
175,6.966,985.5,3722267189.78,7.52,261.6,-2.31,JSON_Data,1,3702337184.16,51.03,port_timestamp,ok,76.409,3.5037,7.677,1.6,metbk_a_dcl_instrument
176,6.958,985.36,3722267189.78,7.9,261.6,-1.71,JSON_Data,1,3702337248.5,51.3,port_timestamp,ok,76.001,3.5036,7.691,1.8,metbk_a_dcl_instrument
177,6.996,985.85,3722267189.78,7.81,261.6,-2.61,JSON_Data,1,3702337282.69,50.8,port_timestamp,ok,76.96,3.5032,7.675,1.7,metbk_a_dcl_instrument
178,6.958,985.71,3722267189.78,8.42,263.8,-2.77,JSON_Data,1,3702337347.37,50.9,port_timestamp,ok,76.348,3.5034,7.587,1.6,metbk_a_dcl_instrument
179,6.996,985.71,3722267189.78,8.22,264.7,-1.76,JSON_Data,1,3702337411.61,50.87,port_timestamp,ok,76.884,3.504,7.68,1.7,metbk_a_dcl_instrument
180,6.973,985.57,3722267189.78,8.55,266.0,-1.8,JSON_Data,1,3702337476.87,50.99,port_timestamp,ok,76.816,3.5036,7.675,1.8,metbk_a_dcl_instrument
181,7.033,985.98,3722267189.78,8.11,266.1,-2.89,JSON_Data,1,3702337541.51,51.16,port_timestamp,ok,77.789,3.5036,7.673,1.6,metbk_a_dcl_instrument
182,7.003,985.85,3722267189.78,8.48,266.7,-2.85,JSON_Data,1,3702337605.75,50.98,port_timestamp,ok,77.962,3.5043,7.681,2.0,metbk_a_dcl_instrument
183,7.026,985.36,3722267189.78,8.44,268.7,-2.63,JSON_Data,1,3702337669.98,50.98,port_timestamp,ok,77.91,3.504,7.68,1.9,metbk_a_dcl_instrument
184,6.988,985.92,3722267189.78,8.57,271.7,-2.15,JSON_Data,1,3702337702.67,51.32,port_timestamp,ok,77.729,3.5041,7.684,1.7,metbk_a_dcl_instrument
185,7.003,985.5,3722267189.78,8.42,277.1,-2.53,JSON_Data,1,3702337766.9,50.9,port_timestamp,ok,78.219,3.5042,7.681,1.9,metbk_a_dcl_instrument
186,7.048,985.78,3722267189.78,7.6,278.9,-2.13,JSON_Data,1,3702337832.18,51.13,port_timestamp,ok,78.625,3.5042,7.682,2.0,metbk_a_dcl_instrument
187,7.018,985.5,3722267189.78,7.5,284.5,-1.88,JSON_Data,1,3702337896.46,51.12,port_timestamp,ok,78.558,3.504,7.68,1.9,metbk_a_dcl_instrument
188,7.048,985.23,3722267189.78,6.92,291.6,-2.13,JSON_Data,1,3702337960.76,51.02,port_timestamp,ok,78.527,3.5042,7.68,1.9,metbk_a_dcl_instrument
189,7.056,985.36,3722267189.78,8.05,300.8,-3.59,JSON_Data,1,3702338025.08,51.19,port_timestamp,ok,78.573,3.5038,7.684,2.2,metbk_a_dcl_instrument
190,7.078,985.43,3722267189.78,7.05,309.2,-2.99,JSON_Data,1,3702338089.4,51.21,port_timestamp,ok,78.467,3.5036,7.675,2.4,metbk_a_dcl_instrument
191,7.056,985.57,3722267189.78,8.78,316.5,-2.8,JSON_Data,1,3702338122.68,51.2,port_timestamp,ok,77.292,3.5036,7.683,2.6,metbk_a_dcl_instrument
192,7.169,985.64,3722267189.78,8.73,321.6,-3.92,JSON_Data,1,3702338187.3,50.99,port_timestamp,ok,77.457,3.5036,7.666,2.7,metbk_a_dcl_instrument
193,7.229,985.57,3722267189.78,8.61,329.8,-3.7,JSON_Data,1,3702338316.6,51.16,port_timestamp,ok,77.307,3.504,7.68,3.1,metbk_a_dcl_instrument
194,7.237,985.78,3722267189.78,8.45,329.8,-3.54,JSON_Data,1,3702338380.89,51.3,port_timestamp,ok,77.397,3.5041,7.679,3.2,metbk_a_dcl_instrument
195,7.297,985.5,3722267189.78,9.65,329.8,-2.94,JSON_Data,1,3702338445.13,50.96,port_timestamp,ok,78.151,3.5039,7.679,3.3,metbk_a_dcl_instrument
196,7.267,985.3,3722267189.78,9.14,329.8,-2.83,JSON_Data,1,3702338509.36,51.41,port_timestamp,ok,77.947,3.5039,7.679,3.0,metbk_a_dcl_instrument
197,7.304,985.78,3722267189.78,9.98,324.3,-2.39,JSON_Data,1,3702338542.67,51.29,port_timestamp,ok,78.437,3.504,7.68,2.8,metbk_a_dcl_instrument
198,7.267,986.12,3722267189.78,8.9,321.1,-2.22,JSON_Data,1,3702338606.93,51.36,port_timestamp,ok,78.279,3.5039,7.682,2.8,metbk_a_dcl_instrument
199,7.304,985.85,3722267189.78,10.75,312.0,-3.82,JSON_Data,1,3702338671.3,51.51,port_timestamp,ok,77.435,3.5037,7.677,2.9,metbk_a_dcl_instrument
200,7.282,985.02,3722267189.78,9.39,299.2,-3.26,JSON_Data,1,3702338735.65,51.24,port_timestamp,ok,75.487,3.5037,7.678,2.8,metbk_a_dcl_instrument
201,7.297,985.57,3722267189.78,10.57,298.3,-2.41,JSON_Data,1,3702338800.33,51.2,port_timestamp,ok,73.84,3.5038,7.677,2.8,metbk_a_dcl_instrument
202,7.342,985.92,3722267189.78,10.43,301.2,-2.52,JSON_Data,1,3702338864.57,51.41,port_timestamp,ok,73.196,3.5038,7.679,2.8,metbk_a_dcl_instrument
203,7.327,985.71,3722267189.78,9.13,300.0,-2.79,JSON_Data,1,3702338930.25,51.11,port_timestamp,ok,73.151,3.5037,7.686,2.8,metbk_a_dcl_instrument
204,7.357,985.78,3722267189.78,10.78,298.2,-2.64,JSON_Data,1,3702338963.65,51.21,port_timestamp,ok,72.0,3.5037,7.677,2.9,metbk_a_dcl_instrument
205,7.44,985.57,3722267189.78,10.16,292.6,-2.92,JSON_Data,1,3702339028.1,51.23,port_timestamp,ok,73.953,3.5038,7.674,2.5,metbk_a_dcl_instrument
206,7.364,985.78,3722267189.78,9.6,290.9,-2.68,JSON_Data,1,3702339092.48,51.6,port_timestamp,ok,72.439,3.5039,7.748,2.7,metbk_a_dcl_instrument
207,7.402,985.85,3722267189.78,11.7,290.7,-1.5,JSON_Data,1,3702339157.09,51.4,port_timestamp,ok,71.848,3.5039,7.502,2.6,metbk_a_dcl_instrument
208,7.41,985.78,3722267189.78,9.93,291.9,-2.21,JSON_Data,1,3702339221.38,51.48,port_timestamp,ok,72.053,3.5037,7.691,2.5,metbk_a_dcl_instrument
209,7.425,985.78,3722267189.78,10.79,293.0,-0.81,JSON_Data,1,3702339285.61,51.34,port_timestamp,ok,72.447,3.5036,7.676,2.6,metbk_a_dcl_instrument
210,7.447,986.05,3722267189.78,11.01,293.8,-1.17,JSON_Data,1,3702339349.88,51.22,port_timestamp,ok,73.847,3.5036,7.676,2.6,metbk_a_dcl_instrument
211,7.41,985.78,3722267189.78,10.28,295.2,-1.78,JSON_Data,1,3702339382.66,51.21,port_timestamp,ok,72.56,3.5036,7.676,2.5,metbk_a_dcl_instrument
212,7.41,985.64,3722267189.78,11.95,296.4,0.4,JSON_Data,1,3702339447.06,51.44,port_timestamp,ok,72.008,3.5037,7.677,2.5,metbk_a_dcl_instrument
213,7.477,985.57,3722267189.78,10.11,298.4,-0.09,JSON_Data,1,3702339511.37,51.4,port_timestamp,ok,73.613,3.5038,7.74,2.6,metbk_a_dcl_instrument
214,7.41,985.85,3722267189.78,9.92,298.4,-1.23,JSON_Data,1,3702339575.65,51.35,port_timestamp,ok,71.795,3.5038,7.678,2.6,metbk_a_dcl_instrument
215,7.432,985.71,3722267189.78,11.19,298.4,-0.96,JSON_Data,1,3702339640.07,51.45,port_timestamp,ok,71.962,3.5036,7.677,2.5,metbk_a_dcl_instrument
216,7.402,985.5,3722267189.78,9.78,303.8,-0.46,JSON_Data,1,3702339704.32,51.67,port_timestamp,ok,72.136,3.5034,7.675,2.5,metbk_a_dcl_instrument
217,7.289,986.19,3722267189.78,12.63,306.0,-1.63,JSON_Data,1,3702339768.54,51.33,port_timestamp,ok,72.098,3.5034,7.675,2.4,metbk_a_dcl_instrument
218,7.289,985.64,3722267189.78,11.8,310.6,-1.55,JSON_Data,1,3702339802.66,51.25,port_timestamp,ok,73.401,3.5032,6.731,2.3,metbk_a_dcl_instrument
219,7.237,985.85,3722267189.78,10.49,312.1,-1.31,JSON_Data,1,3702339867.01,51.13,port_timestamp,ok,74.036,3.5033,7.675,2.3,metbk_a_dcl_instrument
220,7.214,985.71,3722267189.78,10.65,312.9,-0.78,JSON_Data,1,3702339931.3,51.66,port_timestamp,ok,73.734,3.5032,7.781,2.3,metbk_a_dcl_instrument
221,7.191,985.64,3722267189.78,10.11,314.8,-0.81,JSON_Data,1,3702339996.02,51.36,port_timestamp,ok,73.476,3.5034,7.75,2.3,metbk_a_dcl_instrument
222,7.146,985.71,3722267189.78,10.7,318.9,-0.19,JSON_Data,1,3702340060.58,51.76,port_timestamp,ok,72.371,3.5035,7.533,2.4,metbk_a_dcl_instrument
223,7.206,985.98,3722267189.78,10.49,324.2,-0.89,JSON_Data,1,3702340124.86,51.27,port_timestamp,ok,73.461,3.5033,8.599,2.5,metbk_a_dcl_instrument
224,7.206,985.71,3722267189.78,10.16,328.3,-0.39,JSON_Data,1,3702340189.18,51.5,port_timestamp,ok,73.439,3.5031,7.67,2.5,metbk_a_dcl_instrument
225,7.237,985.85,3722267189.78,10.98,329.4,-1.78,JSON_Data,1,3702340223.11,51.27,port_timestamp,ok,73.212,3.5031,7.671,2.6,metbk_a_dcl_instrument
226,7.282,985.71,3722267189.78,11.41,330.8,-1.06,JSON_Data,1,3702340287.47,51.53,port_timestamp,ok,74.49,3.5031,7.671,2.5,metbk_a_dcl_instrument
227,7.274,986.19,3722267189.78,9.88,331.3,-0.2,JSON_Data,1,3702340351.91,51.11,port_timestamp,ok,74.656,3.5031,7.671,2.7,metbk_a_dcl_instrument
228,7.274,986.4,3722267189.78,10.51,332.7,-0.35,JSON_Data,1,3702340416.19,51.43,port_timestamp,ok,74.505,3.5031,7.338,3.0,metbk_a_dcl_instrument
229,7.357,986.12,3722267189.78,9.67,329.9,-1.86,JSON_Data,1,3702340480.46,51.6,port_timestamp,ok,76.348,3.5032,7.673,2.7,metbk_a_dcl_instrument
230,7.327,986.47,3722267189.78,10.48,329.9,-0.96,JSON_Data,1,3702340544.7,51.41,port_timestamp,ok,74.15,3.503,7.672,3.0,metbk_a_dcl_instrument
231,7.395,986.4,3722267189.78,12.25,324.6,-1.43,JSON_Data,1,3702340610.07,51.98,port_timestamp,ok,74.913,3.503,7.671,2.9,metbk_a_dcl_instrument
232,6.491,986.81,3722267189.78,13.94,324.0,6.27,JSON_Data,1,3702340642.64,52.26,port_timestamp,ok,76.454,3.5031,7.671,1.2,metbk_a_dcl_instrument
233,6.078,986.33,3722267189.78,14.26,324.0,5.65,JSON_Data,1,3702340706.87,52.87,port_timestamp,ok,80.656,3.5029,7.668,-0.2,metbk_a_dcl_instrument
234,5.746,986.33,3722267189.78,11.52,324.0,4.47,JSON_Data,1,3702340772.06,52.33,port_timestamp,ok,82.608,3.503,7.671,-0.4,metbk_a_dcl_instrument
235,5.453,986.4,3722267189.78,12.27,324.0,4.58,JSON_Data,1,3702340836.3,51.75,port_timestamp,ok,83.409,3.5028,7.627,-0.8,metbk_a_dcl_instrument
236,5.197,987.02,3722267189.78,14.87,321.6,4.48,JSON_Data,1,3702340900.6,51.03,port_timestamp,ok,81.948,3.5026,7.84,-0.7,metbk_a_dcl_instrument
237,5.077,986.54,3722267189.78,14.53,320.0,4.31,JSON_Data,1,3702340964.84,51.01,port_timestamp,ok,82.825,3.5031,7.742,-0.7,metbk_a_dcl_instrument
238,4.941,986.67,3722267189.78,15.0,322.5,5.4,JSON_Data,1,3702341029.21,50.92,port_timestamp,ok,82.772,3.503,7.668,-0.2,metbk_a_dcl_instrument
239,4.881,986.67,3722267189.78,13.0,323.2,3.26,JSON_Data,1,3702341062.64,51.25,port_timestamp,ok,82.593,3.503,7.67,-0.5,metbk_a_dcl_instrument
240,4.685,987.02,3722267189.78,14.67,322.4,6.57,JSON_Data,1,3702341126.87,51.42,port_timestamp,ok,82.248,3.5023,7.664,-0.8,metbk_a_dcl_instrument
241,4.52,986.47,3722267189.78,14.46,320.7,6.03,JSON_Data,1,3702341191.12,51.33,port_timestamp,ok,83.252,3.5029,7.669,-0.6,metbk_a_dcl_instrument
242,4.565,986.67,3722267189.78,13.22,320.3,4.68,JSON_Data,1,3702341255.35,50.95,port_timestamp,ok,85.211,3.5028,7.669,-0.2,metbk_a_dcl_instrument
243,4.557,986.61,3722267189.78,12.33,315.2,4.57,JSON_Data,1,3702341319.72,51.59,port_timestamp,ok,85.883,3.5029,7.67,0.4,metbk_a_dcl_instrument
244,4.429,986.54,3722267189.78,11.49,311.1,6.35,JSON_Data,1,3702341385.71,51.2,port_timestamp,ok,85.122,3.5026,7.666,0.6,metbk_a_dcl_instrument
245,4.512,986.33,3722267189.78,11.81,306.7,4.33,JSON_Data,1,3702341450.57,51.44,port_timestamp,ok,85.585,3.5027,7.67,1.0,metbk_a_dcl_instrument
246,4.61,986.4,3722267189.78,10.14,304.1,4.2,JSON_Data,1,3702341483.14,51.42,port_timestamp,ok,85.196,3.5025,7.669,1.6,metbk_a_dcl_instrument
247,4.61,986.47,3722267189.78,12.38,299.5,5.62,JSON_Data,1,3702341547.89,51.67,port_timestamp,ok,84.524,3.5025,7.667,1.4,metbk_a_dcl_instrument
248,4.7,986.61,3722267189.78,12.23,297.0,3.97,JSON_Data,1,3702341612.35,51.07,port_timestamp,ok,84.128,3.503,7.672,1.6,metbk_a_dcl_instrument
249,4.7,986.81,3722267189.78,10.38,296.6,5.4,JSON_Data,1,3702341676.72,51.84,port_timestamp,ok,82.263,3.5027,7.67,1.7,metbk_a_dcl_instrument
250,4.685,986.26,3722267189.78,11.3,298.4,5.22,JSON_Data,1,3702341740.99,51.56,port_timestamp,ok,82.735,3.5026,7.624,1.9,metbk_a_dcl_instrument
251,4.798,986.19,3722267189.78,11.08,301.6,3.81,JSON_Data,1,3702341805.23,51.9,port_timestamp,ok,83.297,3.5027,7.673,2.0,metbk_a_dcl_instrument
252,4.67,986.61,3722267189.78,10.78,306.4,5.26,JSON_Data,1,3702341869.46,51.67,port_timestamp,ok,80.964,3.5024,7.667,2.0,metbk_a_dcl_instrument
253,4.791,986.33,3722267189.78,11.36,306.4,4.17,JSON_Data,1,3702341902.63,51.49,port_timestamp,ok,82.218,3.5028,7.664,2.0,metbk_a_dcl_instrument
254,4.836,987.02,3722267189.78,11.42,306.4,4.4,JSON_Data,1,3702341967.08,51.88,port_timestamp,ok,82.525,3.5029,7.668,2.4,metbk_a_dcl_instrument
255,4.873,986.47,3722267189.78,10.95,306.4,4.79,JSON_Data,1,3702342031.91,51.48,port_timestamp,ok,82.12,3.5031,7.671,2.6,metbk_a_dcl_instrument
256,4.986,986.4,3722267189.78,11.25,323.8,2.79,JSON_Data,1,3702342096.4,51.0,port_timestamp,ok,81.888,3.5031,7.671,2.9,metbk_a_dcl_instrument
257,5.054,985.85,3722267189.78,11.89,329.0,3.85,JSON_Data,1,3702342160.69,51.99,port_timestamp,ok,81.34,3.503,7.67,3.0,metbk_a_dcl_instrument
258,5.19,986.12,3722267189.78,10.86,330.1,4.56,JSON_Data,1,3702342224.97,51.68,port_timestamp,ok,82.218,3.503,7.673,2.9,metbk_a_dcl_instrument
259,5.257,986.54,3722267189.78,11.06,328.7,3.47,JSON_Data,1,3702342289.2,51.59,port_timestamp,ok,82.81,3.5028,7.667,3.2,metbk_a_dcl_instrument
260,5.272,986.61,3722267189.78,11.41,328.3,3.69,JSON_Data,1,3702342322.63,51.04,port_timestamp,ok,82.173,3.5028,7.673,3.1,metbk_a_dcl_instrument
261,5.272,986.54,3722267189.78,11.7,328.9,3.97,JSON_Data,1,3702342386.9,51.5,port_timestamp,ok,79.972,3.5029,7.671,3.0,metbk_a_dcl_instrument
262,5.393,986.74,3722267189.78,11.55,330.1,3.8,JSON_Data,1,3702342451.36,51.47,port_timestamp,ok,80.822,3.503,7.672,3.1,metbk_a_dcl_instrument
263,5.453,986.47,3722267189.78,11.67,329.6,3.73,JSON_Data,1,3702342517.94,51.04,port_timestamp,ok,80.912,3.503,7.67,3.1,metbk_a_dcl_instrument
264,5.43,986.54,3722267189.78,10.99,328.5,3.3,JSON_Data,1,3702342583.11,51.53,port_timestamp,ok,80.145,3.5028,7.669,3.2,metbk_a_dcl_instrument
265,5.415,986.54,3722267189.78,9.52,329.5,1.63,JSON_Data,1,3702342648.14,51.18,port_timestamp,ok,78.927,3.5027,7.678,3.1,metbk_a_dcl_instrument
266,5.566,986.88,3722267189.78,9.38,330.4,2.48,JSON_Data,1,3702342682.62,51.65,port_timestamp,ok,78.859,3.5027,7.669,3.3,metbk_a_dcl_instrument
267,5.573,986.81,3722267189.78,10.1,325.6,0.59,JSON_Data,1,3702342811.29,52.51,port_timestamp,ok,73.423,3.5027,7.665,3.2,metbk_a_dcl_instrument
268,5.671,986.19,3722267189.78,9.83,314.2,-0.98,JSON_Data,1,3702342875.54,51.76,port_timestamp,ok,75.352,3.5027,7.669,3.3,metbk_a_dcl_instrument
269,5.709,986.61,3722267189.78,9.94,309.6,-1.17,JSON_Data,1,3702342939.77,51.79,port_timestamp,ok,77.035,3.5025,7.667,3.2,metbk_a_dcl_instrument
270,5.769,986.47,3722267189.78,8.51,305.4,-0.37,JSON_Data,1,3702343004.0,51.91,port_timestamp,ok,77.849,3.5024,7.666,3.1,metbk_a_dcl_instrument
271,5.671,986.26,3722267189.78,8.95,306.0,1.12,JSON_Data,1,3702343068.24,51.84,port_timestamp,ok,75.963,3.5022,7.665,3.0,metbk_a_dcl_instrument
272,5.731,986.05,3722267189.78,9.75,306.0,-0.69,JSON_Data,1,3702343102.61,51.6,port_timestamp,ok,75.654,3.5024,7.664,3.1,metbk_a_dcl_instrument
273,5.724,986.12,3722267189.79,8.68,306.0,0.18,JSON_Data,1,3702343166.84,51.82,port_timestamp,ok,75.654,3.5024,7.664,3.1,metbk_a_dcl_instrument
274,5.814,985.98,3722267189.79,9.44,315.0,-0.24,JSON_Data,1,3702343231.08,51.6,port_timestamp,ok,76.816,3.5024,7.666,3.3,metbk_a_dcl_instrument
275,5.769,986.4,3722267189.79,8.97,319.6,0.54,JSON_Data,1,3702343295.31,51.04,port_timestamp,ok,75.601,3.5025,7.665,3.3,metbk_a_dcl_instrument
276,5.822,986.26,3722267189.79,10.62,324.1,0.46,JSON_Data,1,3702343359.67,51.37,port_timestamp,ok,75.442,3.5026,7.667,3.6,metbk_a_dcl_instrument
277,5.852,986.26,3722267189.79,9.13,328.3,1.31,JSON_Data,1,3702343424.0,51.37,port_timestamp,ok,75.148,3.5026,7.667,3.8,metbk_a_dcl_instrument
278,5.92,986.26,3722267189.79,10.49,328.5,-0.51,JSON_Data,1,3702343488.23,51.5,port_timestamp,ok,75.2,3.5027,7.667,4.0,metbk_a_dcl_instrument
279,5.92,986.12,3722267189.79,10.39,324.6,-0.19,JSON_Data,1,3702343522.61,51.8,port_timestamp,ok,73.893,3.5027,7.672,3.8,metbk_a_dcl_instrument
280,5.957,986.05,3722267189.79,10.66,321.3,0.26,JSON_Data,1,3702343586.83,51.8,port_timestamp,ok,73.613,3.5026,7.579,3.7,metbk_a_dcl_instrument
281,6.017,986.33,3722267189.79,8.85,317.6,-1.93,JSON_Data,1,3702343716.7,51.69,port_timestamp,ok,74.513,3.5026,7.665,3.7,metbk_a_dcl_instrument
282,5.965,986.26,3722267189.79,9.76,315.0,0.14,JSON_Data,1,3702343780.93,51.24,port_timestamp,ok,73.045,3.5026,7.667,3.6,metbk_a_dcl_instrument
283,6.055,986.33,3722267189.79,9.58,312.1,-0.87,JSON_Data,1,3702343845.2,51.56,port_timestamp,ok,74.18,3.5026,7.666,3.6,metbk_a_dcl_instrument
284,6.063,986.54,3722267189.79,10.36,310.0,-2.66,JSON_Data,1,3702343909.91,51.75,port_timestamp,ok,74.619,3.5026,7.666,3.6,metbk_a_dcl_instrument
285,6.017,986.05,3722267189.79,11.03,308.6,-0.97,JSON_Data,1,3702343942.61,51.5,port_timestamp,ok,73.484,3.5027,7.666,3.4,metbk_a_dcl_instrument
286,6.108,986.33,3722267189.79,10.07,306.8,-0.07,JSON_Data,1,3702344007.34,51.67,port_timestamp,ok,76.635,3.5027,7.667,3.5,metbk_a_dcl_instrument
287,6.07,986.54,3722267189.79,9.23,306.5,-1.95,JSON_Data,1,3702344071.57,51.08,port_timestamp,ok,76.401,3.5027,7.668,3.5,metbk_a_dcl_instrument
288,6.002,986.4,3722267189.79,9.85,307.4,-1.85,JSON_Data,1,3702344135.81,51.2,port_timestamp,ok,75.465,3.5026,7.668,3.6,metbk_a_dcl_instrument
289,6.01,986.47,3722267189.79,9.62,308.2,-2.14,JSON_Data,1,3702344200.06,51.49,port_timestamp,ok,74.936,3.5024,7.664,3.4,metbk_a_dcl_instrument
290,6.093,986.4,3722267189.79,9.98,308.2,-0.87,JSON_Data,1,3702344264.3,51.72,port_timestamp,ok,75.14,3.5021,7.662,3.5,metbk_a_dcl_instrument
291,6.032,986.26,3722267189.79,11.01,308.2,-1.53,JSON_Data,1,3702344328.59,51.36,port_timestamp,ok,73.484,3.5025,7.666,3.4,metbk_a_dcl_instrument
292,6.078,986.33,3722267189.79,10.64,308.2,-0.63,JSON_Data,1,3702344363.51,51.62,port_timestamp,ok,73.749,3.5027,7.669,3.5,metbk_a_dcl_instrument
293,6.145,985.98,3722267189.79,9.48,316.5,-1.16,JSON_Data,1,3702344427.94,51.51,port_timestamp,ok,74.687,3.5027,7.624,3.5,metbk_a_dcl_instrument
294,6.19,986.47,3722267189.79,9.68,316.6,-1.2,JSON_Data,1,3702344492.9,50.93,port_timestamp,ok,75.306,3.5028,7.657,3.5,metbk_a_dcl_instrument
295,6.07,986.19,3722267189.79,8.74,317.3,-3.33,JSON_Data,1,3702344622.37,51.11,port_timestamp,ok,74.157,3.5027,7.665,3.3,metbk_a_dcl_instrument
296,6.115,986.12,3722267189.79,9.95,319.2,-3.15,JSON_Data,1,3702344686.61,50.98,port_timestamp,ok,73.401,3.5023,7.663,3.4,metbk_a_dcl_instrument
297,6.07,985.98,3722267189.79,8.88,317.2,-2.8,JSON_Data,1,3702344751.14,51.41,port_timestamp,ok,71.992,3.5024,7.662,3.2,metbk_a_dcl_instrument
298,6.1,986.12,3722267189.79,10.84,315.9,-2.66,JSON_Data,1,3702344783.25,51.46,port_timestamp,ok,72.606,3.5027,7.666,3.4,metbk_a_dcl_instrument
299,6.16,986.33,3722267189.79,10.35,314.3,-2.37,JSON_Data,1,3702344847.51,51.43,port_timestamp,ok,73.688,3.5027,7.667,3.3,metbk_a_dcl_instrument
300,6.175,986.26,3722267189.79,9.5,313.9,-2.28,JSON_Data,1,3702344912.51,51.55,port_timestamp,ok,72.613,3.5027,7.668,3.3,metbk_a_dcl_instrument
301,6.19,986.19,3722267189.79,10.07,312.6,-3.73,JSON_Data,1,3702344979.0,51.46,port_timestamp,ok,71.439,3.5027,7.668,3.2,metbk_a_dcl_instrument
302,6.243,986.26,3722267189.79,9.88,313.2,-2.29,JSON_Data,1,3702345043.22,51.5,port_timestamp,ok,72.22,3.5026,7.667,3.3,metbk_a_dcl_instrument
303,6.281,986.26,3722267189.79,9.42,313.4,-1.53,JSON_Data,1,3702345107.46,51.5,port_timestamp,ok,72.28,3.5025,7.667,3.2,metbk_a_dcl_instrument
